TransactionID,TransactionDate,TransactionAmount,TransactionType,AccountBalance,AccountID,CustomerAge,CustomerOccupation
36849,2024-04-06,-3901,debit,-165105,154,48,Analyst
36850,2024-04-23,-3644,debit,-168749,154,48,Analyst
36851,2024-04-06,-3638,debit,-172387,154,48,Analyst
36852,2024-04-27,-2070,debit,-174457,154,48,Analyst
36853,2024-04-16,-1128,debit,-175585,154,48,Analyst
36854,2024-04-21,-4530,debit,-180115,154,48,Analyst
36855,2024-04-08,-3560,debit,-183675,154,48,Analyst
36856,2024-04-09,-3272,debit,-186947,154,48,Analyst
36857,2024-04-17,-4871,debit,-191818,154,48,Analyst
36858,2024-04-04,-492,debit,-192310,154,48,Analyst
36859,2024-04-15,-4632,debit,-196942,154,48,Analyst
36860,2024-04-17,-4284,debit,-201226,154,48,Analyst
36861,2024-04-07,-4954,debit,-206180,154,48,Analyst
36862,2024-04-05,-355,debit,-206535,154,48,Analyst
36863,2024-04-08,-1694,debit,-208229,154,48,Analyst
36864,2024-04-11,-1914,debit,-210143,154,48,Analyst
36865,2024-04-10,-2420,debit,-212563,154,48,Analyst
36866,2024-04-18,-3334,debit,-215897,154,48,Analyst
36867,2024-04-27,-476,debit,-216373,154,48,Analyst
36868,2024-04-18,-247,debit,-216620,154,48,Analyst
36869,2024-04-17,-1910,debit,-218530,154,48,Analyst
36870,2024-04-12,-3710,debit,-222240,154,48,Analyst
36871,2024-04-22,-367,debit,-222607,154,48,Analyst
36872,2024-04-26,-1206,debit,-223813,154,48,Analyst
36873,2024-04-10,-2801,debit,-226614,154,48,Analyst
36874,2024-04-23,-4909,debit,-231523,154,48,Analyst
36875,2024-04-02,-3813,debit,-235336,154,48,Analyst
36876,2024-04-26,-1893,debit,-237229,154,48,Analyst
36877,2024-04-21,-1912,debit,-239141,154,48,Analyst
36878,2024-04-19,-352,debit,-239493,154,48,Analyst
36879,2024-04-14,-3185,debit,-242678,154,48,Analyst
36880,2024-04-15,-4110,debit,-246788,154,48,Analyst
36881,2024-05-01,30993,credit,-215795,154,48,Analyst
36882,2024-05-05,-7147,debit,-222942,154,48,Analyst
36883,2024-05-06,-7147,debit,-230089,154,48,Analyst
36884,2024-05-07,-7147,debit,-237236,154,48,Analyst
36885,2024-05-05,-2259,debit,-239495,154,48,Analyst
36886,2024-05-13,-4176,debit,-243671,154,48,Analyst
36887,2024-05-05,-1471,debit,-245142,154,48,Analyst
36888,2024-05-20,-1387,debit,-246529,154,48,Analyst
36889,2024-05-20,-3598,debit,-250127,154,48,Analyst
36890,2024-05-04,-4994,debit,-255121,154,48,Analyst
36891,2024-05-17,-4933,debit,-260054,154,48,Analyst
36892,2024-05-18,-831,debit,-260885,154,48,Analyst
36893,2024-05-25,-2045,debit,-262930,154,48,Analyst
36894,2024-05-07,-1788,debit,-264718,154,48,Analyst
36895,2024-05-11,-562,debit,-265280,154,48,Analyst
36896,2024-05-20,-4532,debit,-269812,154,48,Analyst
36897,2024-05-02,-236,debit,-270048,154,48,Analyst
36898,2024-05-09,-453,debit,-270501,154,48,Analyst
36899,2024-05-17,-4263,debit,-274764,154,48,Analyst
36900,2024-05-15,-2009,debit,-276773,154,48,Analyst
36901,2024-05-25,-1445,debit,-278218,154,48,Analyst
36902,2024-05-16,-2143,debit,-280361,154,48,Analyst
36903,2024-05-15,-833,debit,-281194,154,48,Analyst
36904,2024-05-18,-1108,debit,-282302,154,48,Analyst
36905,2024-05-13,-1486,debit,-283788,154,48,Analyst
36906,2024-05-06,-4841,debit,-288629,154,48,Analyst
36907,2024-05-14,-2651,debit,-291280,154,48,Analyst
36908,2024-05-12,-1976,debit,-293256,154,48,Analyst
36909,2024-05-21,-1863,debit,-295119,154,48,Analyst
36910,2024-05-15,-4932,debit,-300051,154,48,Analyst
36911,2024-05-11,-2395,debit,-302446,154,48,Analyst
36912,2024-05-05,-390,debit,-302836,154,48,Analyst
36913,2024-05-08,-3702,debit,-306538,154,48,Analyst
36914,2024-05-15,-2088,debit,-308626,154,48,Analyst
36915,2024-05-14,-3548,debit,-312174,154,48,Analyst
36916,2024-05-21,-3927,debit,-316101,154,48,Analyst
36917,2024-05-22,-435,debit,-316536,154,48,Analyst
36918,2024-05-09,-402,debit,-316938,154,48,Analyst
36919,2024-05-27,-3920,debit,-320858,154,48,Analyst
36920,2024-05-18,-515,debit,-321373,154,48,Analyst
36921,2024-05-31,30993,credit,-290380,154,48,Analyst
36922,2024-06-04,-7147,debit,-297527,154,48,Analyst
36923,2024-06-05,-7147,debit,-304674,154,48,Analyst
36924,2024-06-06,-7147,debit,-311821,154,48,Analyst
36925,2024-06-14,-1504,debit,-313325,154,48,Analyst
36926,2024-06-15,-3766,debit,-317091,154,48,Analyst
36927,2024-06-25,-3991,debit,-321082,154,48,Analyst
36928,2024-06-15,-1324,debit,-322406,154,48,Analyst
36929,2024-06-06,-614,debit,-323020,154,48,Analyst
36930,2024-06-13,-1704,debit,-324724,154,48,Analyst
36931,2024-06-10,-3350,debit,-328074,154,48,Analyst
36932,2024-06-23,-4035,debit,-332109,154,48,Analyst
36933,2024-06-10,-1228,debit,-333337,154,48,Analyst
36934,2024-06-18,-220,debit,-333557,154,48,Analyst
36935,2024-06-27,-2468,debit,-336025,154,48,Analyst
36936,2024-06-06,-3427,debit,-339452,154,48,Analyst
36937,2024-06-12,-636,debit,-340088,154,48,Analyst
36938,2024-06-05,-3040,debit,-343128,154,48,Analyst
36939,2024-06-05,-2507,debit,-345635,154,48,Analyst
36940,2024-06-03,-4066,debit,-349701,154,48,Analyst
36941,2024-06-01,-629,debit,-350330,154,48,Analyst
36942,2024-06-07,-4855,debit,-355185,154,48,Analyst
36943,2024-06-01,-205,debit,-355390,154,48,Analyst
36944,2024-06-22,-222,debit,-355612,154,48,Analyst
36945,2024-06-17,-2467,debit,-358079,154,48,Analyst
36946,2024-06-16,-2346,debit,-360425,154,48,Analyst
36947,2024-06-07,-2712,debit,-363137,154,48,Analyst
36948,2024-06-06,-1438,debit,-364575,154,48,Analyst
36949,2024-06-16,-1538,debit,-366113,154,48,Analyst
36950,2024-06-23,-853,debit,-366966,154,48,Analyst
36951,2024-06-08,-892,debit,-367858,154,48,Analyst
36952,2024-06-20,-2753,debit,-370611,154,48,Analyst
36953,2024-06-14,-3773,debit,-374384,154,48,Analyst
36954,2024-06-10,-2486,debit,-376870,154,48,Analyst
36955,2024-06-06,-1929,debit,-378799,154,48,Analyst
36956,2024-06-04,-3925,debit,-382724,154,48,Analyst
36957,2024-06-12,-936,debit,-383660,154,48,Analyst
36958,2024-06-04,-2013,debit,-385673,154,48,Analyst
36959,2024-06-18,-4106,debit,-389779,154,48,Analyst
36960,2024-06-20,-3297,debit,-393076,154,48,Analyst
36961,2024-01-02,26762,credit,97483,155,28,Student
36962,2024-01-06,-14072,debit,83411,155,28,Student
36963,2024-01-07,-14072,debit,69339,155,28,Student
36964,2024-01-08,-14072,debit,55267,155,28,Student
36965,2024-01-22,-873,debit,54394,155,28,Student
36966,2024-01-19,-3000,debit,51394,155,28,Student
36967,2024-01-09,-4698,debit,46696,155,28,Student
36968,2024-01-26,-4313,debit,42383,155,28,Student
36969,2024-01-20,-524,debit,41859,155,28,Student
36970,2024-01-17,-3170,debit,38689,155,28,Student
36971,2024-01-26,-347,debit,38342,155,28,Student
36972,2024-01-22,-3600,debit,34742,155,28,Student
36973,2024-01-11,-4799,debit,29943,155,28,Student
36974,2024-01-18,-493,debit,29450,155,28,Student
36975,2024-01-11,-233,debit,29217,155,28,Student
36976,2024-01-07,-1506,debit,27711,155,28,Student
36977,2024-01-05,-2939,debit,24772,155,28,Student
36978,2024-01-16,-674,debit,24098,155,28,Student
36979,2024-01-19,-2496,debit,21602,155,28,Student
36980,2024-01-15,-3998,debit,17604,155,28,Student
36981,2024-01-23,-3102,debit,14502,155,28,Student
36982,2024-01-21,-4726,debit,9776,155,28,Student
36983,2024-01-25,-316,debit,9460,155,28,Student
36984,2024-01-07,-3935,debit,5525,155,28,Student
36985,2024-01-21,-1575,debit,3950,155,28,Student
36986,2024-01-24,-4962,debit,-1012,155,28,Student
36987,2024-01-04,-212,debit,-1224,155,28,Student
36988,2024-01-17,-1369,debit,-2593,155,28,Student
36989,2024-01-04,-3479,debit,-6072,155,28,Student
36990,2024-01-26,-3714,debit,-9786,155,28,Student
36991,2024-01-24,-526,debit,-10312,155,28,Student
36992,2024-01-27,-463,debit,-10775,155,28,Student
36993,2024-01-15,-2264,debit,-13039,155,28,Student
36994,2024-01-12,-2601,debit,-15640,155,28,Student
36995,2024-01-27,-1639,debit,-17279,155,28,Student
36996,2024-01-27,-2402,debit,-19681,155,28,Student
36997,2024-01-07,-1830,debit,-21511,155,28,Student
36998,2024-01-11,-2067,debit,-23578,155,28,Student
36999,2024-01-17,-4356,debit,-27934,155,28,Student
37000,2024-01-20,-3417,debit,-31351,155,28,Student
37001,2024-02-01,26762,credit,-4589,155,28,Student
37002,2024-02-05,-14072,debit,-18661,155,28,Student
37003,2024-02-06,-14072,debit,-32733,155,28,Student
37004,2024-02-07,-14072,debit,-46805,155,28,Student
37005,2024-02-27,-2127,debit,-48932,155,28,Student
37006,2024-02-08,-1056,debit,-49988,155,28,Student
37007,2024-02-26,-2994,debit,-52982,155,28,Student
37008,2024-02-02,-3795,debit,-56777,155,28,Student
37009,2024-02-09,-565,debit,-57342,155,28,Student
37010,2024-02-28,-2645,debit,-59987,155,28,Student
37011,2024-02-12,-2031,debit,-62018,155,28,Student
37012,2024-02-05,-2695,debit,-64713,155,28,Student
37013,2024-02-28,-3215,debit,-67928,155,28,Student
37014,2024-02-07,-3901,debit,-71829,155,28,Student
37015,2024-02-20,-784,debit,-72613,155,28,Student
37016,2024-02-14,-1856,debit,-74469,155,28,Student
37017,2024-02-05,-2294,debit,-76763,155,28,Student
37018,2024-02-17,-4132,debit,-80895,155,28,Student
37019,2024-02-16,-1277,debit,-82172,155,28,Student
37020,2024-02-20,-1038,debit,-83210,155,28,Student
37021,2024-02-02,-3032,debit,-86242,155,28,Student
37022,2024-02-27,-3189,debit,-89431,155,28,Student
37023,2024-02-15,-4779,debit,-94210,155,28,Student
37024,2024-02-28,-3419,debit,-97629,155,28,Student
37025,2024-02-12,-766,debit,-98395,155,28,Student
37026,2024-02-07,-228,debit,-98623,155,28,Student
37027,2024-02-04,-4130,debit,-102753,155,28,Student
37028,2024-02-11,-1619,debit,-104372,155,28,Student
37029,2024-02-09,-2475,debit,-106847,155,28,Student
37030,2024-02-21,-4373,debit,-111220,155,28,Student
37031,2024-02-27,-1535,debit,-112755,155,28,Student
37032,2024-02-06,-4565,debit,-117320,155,28,Student
37033,2024-02-25,-4056,debit,-121376,155,28,Student
37034,2024-02-02,-574,debit,-121950,155,28,Student
37035,2024-02-13,-1728,debit,-123678,155,28,Student
37036,2024-02-08,-2732,debit,-126410,155,28,Student
37037,2024-02-22,-4145,debit,-130555,155,28,Student
37038,2024-02-03,-3551,debit,-134106,155,28,Student
37039,2024-02-21,-1368,debit,-135474,155,28,Student
37040,2024-02-08,-1062,debit,-136536,155,28,Student
37041,2024-03-02,26762,credit,-109774,155,28,Student
37042,2024-03-06,-14072,debit,-123846,155,28,Student
37043,2024-03-07,-14072,debit,-137918,155,28,Student
37044,2024-03-08,-14072,debit,-151990,155,28,Student
37045,2024-03-04,-326,debit,-152316,155,28,Student
37046,2024-03-26,-3190,debit,-155506,155,28,Student
37047,2024-03-25,-2227,debit,-157733,155,28,Student
37048,2024-03-10,-3967,debit,-161700,155,28,Student
37049,2024-03-24,-4866,debit,-166566,155,28,Student
37050,2024-03-10,-4616,debit,-171182,155,28,Student
37051,2024-03-06,-4150,debit,-175332,155,28,Student
37052,2024-03-13,-758,debit,-176090,155,28,Student
37053,2024-03-07,-2159,debit,-178249,155,28,Student
37054,2024-03-16,-409,debit,-178658,155,28,Student
37055,2024-03-16,-4572,debit,-183230,155,28,Student
37056,2024-03-13,-4262,debit,-187492,155,28,Student
37057,2024-03-09,-372,debit,-187864,155,28,Student
37058,2024-03-11,-3833,debit,-191697,155,28,Student
37059,2024-03-13,-4513,debit,-196210,155,28,Student
37060,2024-03-29,-2911,debit,-199121,155,28,Student
37061,2024-03-28,-1837,debit,-200958,155,28,Student
37062,2024-03-18,-1143,debit,-202101,155,28,Student
37063,2024-03-16,-4636,debit,-206737,155,28,Student
37064,2024-03-08,-4432,debit,-211169,155,28,Student
37065,2024-03-05,-4629,debit,-215798,155,28,Student
37066,2024-03-19,-1096,debit,-216894,155,28,Student
37067,2024-03-15,-3859,debit,-220753,155,28,Student
37068,2024-03-03,-1465,debit,-222218,155,28,Student
37069,2024-03-06,-3077,debit,-225295,155,28,Student
37070,2024-03-21,-3271,debit,-228566,155,28,Student
37071,2024-03-27,-2202,debit,-230768,155,28,Student
37072,2024-03-21,-3080,debit,-233848,155,28,Student
37073,2024-03-15,-553,debit,-234401,155,28,Student
37074,2024-03-22,-509,debit,-234910,155,28,Student
37075,2024-03-14,-1697,debit,-236607,155,28,Student
37076,2024-03-21,-681,debit,-237288,155,28,Student
37077,2024-03-21,-308,debit,-237596,155,28,Student
37078,2024-03-16,-3067,debit,-240663,155,28,Student
37079,2024-03-12,-1510,debit,-242173,155,28,Student
37080,2024-03-08,-4917,debit,-247090,155,28,Student
37081,2024-04-01,26762,credit,-220328,155,28,Student
37082,2024-04-05,-14072,debit,-234400,155,28,Student
37083,2024-04-06,-14072,debit,-248472,155,28,Student
37084,2024-04-07,-14072,debit,-262544,155,28,Student
37085,2024-04-14,-4211,debit,-266755,155,28,Student
37086,2024-04-22,-1099,debit,-267854,155,28,Student
37087,2024-04-23,-4552,debit,-272406,155,28,Student
37088,2024-04-25,-3560,debit,-275966,155,28,Student
37089,2024-04-25,-1074,debit,-277040,155,28,Student
37090,2024-04-24,-4315,debit,-281355,155,28,Student
37091,2024-04-26,-2086,debit,-283441,155,28,Student
37092,2024-04-18,-1179,debit,-284620,155,28,Student
37093,2024-04-19,-403,debit,-285023,155,28,Student
37094,2024-04-07,-3446,debit,-288469,155,28,Student
37095,2024-04-21,-202,debit,-288671,155,28,Student
37096,2024-04-04,-4027,debit,-292698,155,28,Student
37097,2024-04-21,-4689,debit,-297387,155,28,Student
37098,2024-04-19,-4358,debit,-301745,155,28,Student
37099,2024-04-07,-4782,debit,-306527,155,28,Student
37100,2024-04-06,-429,debit,-306956,155,28,Student
37101,2024-04-20,-2623,debit,-309579,155,28,Student
37102,2024-04-06,-3597,debit,-313176,155,28,Student
37103,2024-04-17,-2772,debit,-315948,155,28,Student
37104,2024-04-07,-4361,debit,-320309,155,28,Student
37105,2024-04-25,-721,debit,-321030,155,28,Student
37106,2024-04-20,-3775,debit,-324805,155,28,Student
37107,2024-04-17,-4628,debit,-329433,155,28,Student
37108,2024-04-20,-1848,debit,-331281,155,28,Student
37109,2024-04-15,-648,debit,-331929,155,28,Student
37110,2024-04-19,-3924,debit,-335853,155,28,Student
37111,2024-04-21,-4290,debit,-340143,155,28,Student
37112,2024-04-19,-2824,debit,-342967,155,28,Student
37113,2024-04-12,-2516,debit,-345483,155,28,Student
37114,2024-04-12,-1433,debit,-346916,155,28,Student
37115,2024-04-22,-1851,debit,-348767,155,28,Student
37116,2024-04-11,-2659,debit,-351426,155,28,Student
37117,2024-04-17,-2763,debit,-354189,155,28,Student
37118,2024-04-22,-3858,debit,-358047,155,28,Student
37119,2024-04-28,-3263,debit,-361310,155,28,Student
37120,2024-04-06,-260,debit,-361570,155,28,Student
37121,2024-05-01,26762,credit,-334808,155,28,Student
37122,2024-05-05,-14072,debit,-348880,155,28,Student
37123,2024-05-06,-14072,debit,-362952,155,28,Student
37124,2024-05-07,-14072,debit,-377024,155,28,Student
37125,2024-05-09,-4257,debit,-381281,155,28,Student
37126,2024-05-02,-2571,debit,-383852,155,28,Student
37127,2024-05-20,-3218,debit,-387070,155,28,Student
37128,2024-05-13,-2289,debit,-389359,155,28,Student
37129,2024-05-24,-4720,debit,-394079,155,28,Student
37130,2024-05-25,-917,debit,-394996,155,28,Student
37131,2024-05-24,-2399,debit,-397395,155,28,Student
37132,2024-05-09,-644,debit,-398039,155,28,Student
37133,2024-05-24,-932,debit,-398971,155,28,Student
37134,2024-05-25,-1746,debit,-400717,155,28,Student
37135,2024-05-16,-1360,debit,-402077,155,28,Student
37136,2024-05-11,-3356,debit,-405433,155,28,Student
37137,2024-05-13,-3418,debit,-408851,155,28,Student
37138,2024-05-06,-248,debit,-409099,155,28,Student
37139,2024-05-15,-4712,debit,-413811,155,28,Student
37140,2024-05-15,-4712,debit,-418523,155,28,Student
37141,2024-05-10,-3961,debit,-422484,155,28,Student
37142,2024-05-10,-3171,debit,-425655,155,28,Student
37143,2024-05-17,-3979,debit,-429634,155,28,Student
37144,2024-05-22,-1495,debit,-431129,155,28,Student
37145,2024-05-11,-2869,debit,-433998,155,28,Student
37146,2024-05-22,-997,debit,-434995,155,28,Student
37147,2024-05-26,-4210,debit,-439205,155,28,Student
37148,2024-05-18,-2095,debit,-441300,155,28,Student
37149,2024-05-02,-4444,debit,-445744,155,28,Student
37150,2024-05-22,-1578,debit,-447322,155,28,Student
37151,2024-05-19,-1285,debit,-448607,155,28,Student
37152,2024-05-11,-1233,debit,-449840,155,28,Student
37153,2024-05-04,-4735,debit,-454575,155,28,Student
37154,2024-05-10,-1491,debit,-456066,155,28,Student
37155,2024-05-25,-906,debit,-456972,155,28,Student
37156,2024-05-20,-4300,debit,-461272,155,28,Student
37157,2024-05-08,-2809,debit,-464081,155,28,Student
37158,2024-05-23,-1358,debit,-465439,155,28,Student
37159,2024-05-05,-4096,debit,-469535,155,28,Student
37160,2024-05-16,-4756,debit,-474291,155,28,Student
37161,2024-05-31,26762,credit,-447529,155,28,Student
37162,2024-06-04,-14072,debit,-461601,155,28,Student
37163,2024-06-05,-14072,debit,-475673,155,28,Student
37164,2024-06-06,-14072,debit,-489745,155,28,Student
37165,2024-06-17,-302,debit,-490047,155,28,Student
37166,2024-06-13,-4463,debit,-494510,155,28,Student
37167,2024-06-19,-2974,debit,-497484,155,28,Student
37168,2024-06-18,-4633,debit,-502117,155,28,Student
37169,2024-06-01,-262,debit,-502379,155,28,Student
37170,2024-06-15,-3324,debit,-505703,155,28,Student
37171,2024-06-22,-1956,debit,-507659,155,28,Student
37172,2024-06-12,-1348,debit,-509007,155,28,Student
37173,2024-06-07,-3156,debit,-512163,155,28,Student
37174,2024-06-25,-1339,debit,-513502,155,28,Student
37175,2024-06-05,-1907,debit,-515409,155,28,Student
37176,2024-06-26,-352,debit,-515761,155,28,Student
37177,2024-06-23,-4880,debit,-520641,155,28,Student
37178,2024-06-15,-2977,debit,-523618,155,28,Student
37179,2024-06-03,-1112,debit,-524730,155,28,Student
37180,2024-06-10,-3108,debit,-527838,155,28,Student
37181,2024-06-02,-1537,debit,-529375,155,28,Student
37182,2024-06-07,-3221,debit,-532596,155,28,Student
37183,2024-06-12,-3228,debit,-535824,155,28,Student
37184,2024-06-07,-3254,debit,-539078,155,28,Student
37185,2024-06-25,-790,debit,-539868,155,28,Student
37186,2024-06-17,-4963,debit,-544831,155,28,Student
37187,2024-06-02,-4897,debit,-549728,155,28,Student
37188,2024-06-18,-1424,debit,-551152,155,28,Student
37189,2024-06-20,-4239,debit,-555391,155,28,Student
37190,2024-06-09,-4293,debit,-559684,155,28,Student
37191,2024-06-05,-3799,debit,-563483,155,28,Student
37192,2024-06-07,-3926,debit,-567409,155,28,Student
37193,2024-06-01,-4056,debit,-571465,155,28,Student
37194,2024-06-15,-1240,debit,-572705,155,28,Student
37195,2024-06-09,-3047,debit,-575752,155,28,Student
37196,2024-06-10,-1434,debit,-577186,155,28,Student
37197,2024-06-20,-4522,debit,-581708,155,28,Student
37198,2024-06-24,-4832,debit,-586540,155,28,Student
37199,2024-06-16,-3484,debit,-590024,155,28,Student
37200,2024-06-18,-587,debit,-590611,155,28,Student
37201,2024-01-02,32672,credit,91021,156,50,Student
37202,2024-01-06,-16481,debit,74540,156,50,Student
37203,2024-01-07,-16481,debit,58059,156,50,Student
37204,2024-01-08,-16481,debit,41578,156,50,Student
37205,2024-01-29,-2638,debit,38940,156,50,Student
37206,2024-01-19,-2327,debit,36613,156,50,Student
37207,2024-01-04,-555,debit,36058,156,50,Student
37208,2024-01-24,-2432,debit,33626,156,50,Student
37209,2024-01-09,-414,debit,33212,156,50,Student
37210,2024-01-08,-4163,debit,29049,156,50,Student
37211,2024-01-21,-4976,debit,24073,156,50,Student
37212,2024-01-05,-2778,debit,21295,156,50,Student
37213,2024-01-03,-2876,debit,18419,156,50,Student
37214,2024-01-20,-1198,debit,17221,156,50,Student
37215,2024-01-14,-2303,debit,14918,156,50,Student
37216,2024-01-21,-1671,debit,13247,156,50,Student
37217,2024-01-23,-2344,debit,10903,156,50,Student
37218,2024-01-27,-688,debit,10215,156,50,Student
37219,2024-01-28,-1092,debit,9123,156,50,Student
37220,2024-01-19,-2360,debit,6763,156,50,Student
37221,2024-01-21,-4911,debit,1852,156,50,Student
37222,2024-01-26,-3115,debit,-1263,156,50,Student
37223,2024-01-13,-2752,debit,-4015,156,50,Student
37224,2024-01-15,-2416,debit,-6431,156,50,Student
37225,2024-01-25,-1503,debit,-7934,156,50,Student
37226,2024-01-10,-3567,debit,-11501,156,50,Student
37227,2024-01-25,-3935,debit,-15436,156,50,Student
37228,2024-01-26,-4309,debit,-19745,156,50,Student
37229,2024-01-26,-1594,debit,-21339,156,50,Student
37230,2024-01-28,-3716,debit,-25055,156,50,Student
37231,2024-01-17,-710,debit,-25765,156,50,Student
37232,2024-01-03,-1937,debit,-27702,156,50,Student
37233,2024-01-21,-2414,debit,-30116,156,50,Student
37234,2024-01-28,-3587,debit,-33703,156,50,Student
37235,2024-01-23,-3456,debit,-37159,156,50,Student
37236,2024-01-13,-2256,debit,-39415,156,50,Student
37237,2024-01-29,-2150,debit,-41565,156,50,Student
37238,2024-01-15,-3440,debit,-45005,156,50,Student
37239,2024-01-24,-2095,debit,-47100,156,50,Student
37240,2024-01-05,-260,debit,-47360,156,50,Student
37241,2024-02-01,32672,credit,-14688,156,50,Student
37242,2024-02-05,-16481,debit,-31169,156,50,Student
37243,2024-02-06,-16481,debit,-47650,156,50,Student
37244,2024-02-07,-16481,debit,-64131,156,50,Student
37245,2024-02-21,-4628,debit,-68759,156,50,Student
37246,2024-02-24,-1283,debit,-70042,156,50,Student
37247,2024-02-03,-925,debit,-70967,156,50,Student
37248,2024-02-24,-1520,debit,-72487,156,50,Student
37249,2024-02-15,-1893,debit,-74380,156,50,Student
37250,2024-02-10,-3786,debit,-78166,156,50,Student
37251,2024-02-07,-4770,debit,-82936,156,50,Student
37252,2024-02-19,-2690,debit,-85626,156,50,Student
37253,2024-02-23,-1584,debit,-87210,156,50,Student
37254,2024-02-22,-1649,debit,-88859,156,50,Student
37255,2024-02-17,-942,debit,-89801,156,50,Student
37256,2024-02-27,-2114,debit,-91915,156,50,Student
37257,2024-02-09,-2854,debit,-94769,156,50,Student
37258,2024-02-11,-3705,debit,-98474,156,50,Student
37259,2024-02-18,-2160,debit,-100634,156,50,Student
37260,2024-02-24,-4977,debit,-105611,156,50,Student
37261,2024-02-02,-4102,debit,-109713,156,50,Student
37262,2024-02-04,-4631,debit,-114344,156,50,Student
37263,2024-02-19,-1137,debit,-115481,156,50,Student
37264,2024-02-24,-1518,debit,-116999,156,50,Student
37265,2024-02-27,-311,debit,-117310,156,50,Student
37266,2024-02-24,-1158,debit,-118468,156,50,Student
37267,2024-02-07,-2161,debit,-120629,156,50,Student
37268,2024-02-03,-1067,debit,-121696,156,50,Student
37269,2024-02-16,-625,debit,-122321,156,50,Student
37270,2024-02-12,-3722,debit,-126043,156,50,Student
37271,2024-02-05,-3106,debit,-129149,156,50,Student
37272,2024-02-18,-4204,debit,-133353,156,50,Student
37273,2024-02-18,-908,debit,-134261,156,50,Student
37274,2024-02-14,-4600,debit,-138861,156,50,Student
37275,2024-02-20,-4103,debit,-142964,156,50,Student
37276,2024-02-16,-368,debit,-143332,156,50,Student
37277,2024-02-05,-4596,debit,-147928,156,50,Student
37278,2024-02-08,-832,debit,-148760,156,50,Student
37279,2024-02-18,-2219,debit,-150979,156,50,Student
37280,2024-02-20,-748,debit,-151727,156,50,Student
37281,2024-03-02,32672,credit,-119055,156,50,Student
37282,2024-03-06,-16481,debit,-135536,156,50,Student
37283,2024-03-07,-16481,debit,-152017,156,50,Student
37284,2024-03-08,-16481,debit,-168498,156,50,Student
37285,2024-03-27,-3912,debit,-172410,156,50,Student
37286,2024-03-09,-2653,debit,-175063,156,50,Student
37287,2024-03-11,-3718,debit,-178781,156,50,Student
37288,2024-03-27,-2671,debit,-181452,156,50,Student
37289,2024-03-06,-4700,debit,-186152,156,50,Student
37290,2024-03-14,-1076,debit,-187228,156,50,Student
37291,2024-03-11,-3316,debit,-190544,156,50,Student
37292,2024-03-07,-4177,debit,-194721,156,50,Student
37293,2024-03-13,-4826,debit,-199547,156,50,Student
37294,2024-03-14,-4043,debit,-203590,156,50,Student
37295,2024-03-13,-2055,debit,-205645,156,50,Student
37296,2024-03-22,-2736,debit,-208381,156,50,Student
37297,2024-03-24,-2820,debit,-211201,156,50,Student
37298,2024-03-06,-962,debit,-212163,156,50,Student
37299,2024-03-16,-2879,debit,-215042,156,50,Student
37300,2024-03-16,-4279,debit,-219321,156,50,Student
37301,2024-03-28,-2074,debit,-221395,156,50,Student
37302,2024-03-18,-2962,debit,-224357,156,50,Student
37303,2024-03-25,-2763,debit,-227120,156,50,Student
37304,2024-03-10,-3006,debit,-230126,156,50,Student
37305,2024-03-28,-2455,debit,-232581,156,50,Student
37306,2024-03-24,-4081,debit,-236662,156,50,Student
37307,2024-03-14,-708,debit,-237370,156,50,Student
37308,2024-03-23,-4679,debit,-242049,156,50,Student
37309,2024-03-04,-351,debit,-242400,156,50,Student
37310,2024-03-27,-523,debit,-242923,156,50,Student
37311,2024-03-22,-400,debit,-243323,156,50,Student
37312,2024-03-25,-3013,debit,-246336,156,50,Student
37313,2024-03-15,-1362,debit,-247698,156,50,Student
37314,2024-03-08,-280,debit,-247978,156,50,Student
37315,2024-03-29,-669,debit,-248647,156,50,Student
37316,2024-03-13,-711,debit,-249358,156,50,Student
37317,2024-03-28,-1078,debit,-250436,156,50,Student
37318,2024-03-25,-531,debit,-250967,156,50,Student
37319,2024-03-28,-2395,debit,-253362,156,50,Student
37320,2024-03-26,-2954,debit,-256316,156,50,Student
37321,2024-04-01,32672,credit,-223644,156,50,Student
37322,2024-04-05,-16481,debit,-240125,156,50,Student
37323,2024-04-06,-16481,debit,-256606,156,50,Student
37324,2024-04-07,-16481,debit,-273087,156,50,Student
37325,2024-04-25,-2740,debit,-275827,156,50,Student
37326,2024-04-12,-4268,debit,-280095,156,50,Student
37327,2024-04-13,-2991,debit,-283086,156,50,Student
37328,2024-04-21,-2825,debit,-285911,156,50,Student
37329,2024-04-10,-607,debit,-286518,156,50,Student
37330,2024-04-12,-1610,debit,-288128,156,50,Student
37331,2024-04-17,-881,debit,-289009,156,50,Student
37332,2024-04-04,-1647,debit,-290656,156,50,Student
37333,2024-04-09,-1184,debit,-291840,156,50,Student
37334,2024-04-03,-3910,debit,-295750,156,50,Student
37335,2024-04-16,-2153,debit,-297903,156,50,Student
37336,2024-04-04,-1133,debit,-299036,156,50,Student
37337,2024-04-25,-2150,debit,-301186,156,50,Student
37338,2024-04-16,-4912,debit,-306098,156,50,Student
37339,2024-04-03,-2680,debit,-308778,156,50,Student
37340,2024-04-10,-4265,debit,-313043,156,50,Student
37341,2024-04-06,-3252,debit,-316295,156,50,Student
37342,2024-04-17,-482,debit,-316777,156,50,Student
37343,2024-04-18,-3967,debit,-320744,156,50,Student
